sample_id,task,layer,clean_mean_logprob,corrupt_mean_logprob,patched_mean_logprob,clean_sum_logprob,corrupt_sum_logprob,patched_sum_logprob,recovery_mean,recovery_sum,patch_window
4,strategyqa,31,-2.6349387168884277,-1.718268632888794,-1.718268632888794,-18.444570541381836,-12.02787971496582,-12.02787971496582,-0.0,-0.0,6
5,strategyqa,0,-2.7011830806732178,-1.8810142278671265,-2.6580817699432373,-18.908281326293945,-13.167098999023438,-18.606571197509766,0.9474482588456842,0.9474480861064835,6
5,strategyqa,1,-2.7011830806732178,-1.8810142278671265,-2.7938413619995117,-18.908281326293945,-13.167098999023438,-19.556888580322266,1.112974654108143,1.1129745108559248,6
5,strategyqa,2,-2.7011830806732178,-1.8810142278671265,-2.669428825378418,-18.908281326293945,-13.167098999023438,-18.68600082397461,0.9612832826151294,0.9612831503973186,6
5,strategyqa,3,-2.7011830806732178,-1.8810142278671265,-2.662139892578125,-18.908281326293945,-13.167098999023438,-18.634979248046875,0.952396170084306,0.9523962046241018,6
5,strategyqa,4,-2.7011830806732178,-1.8810142278671265,-2.5869522094726562,-18.908281326293945,-13.167098999023438,-18.108665466308594,0.8607227497087834,0.8607227909171316,6
5,strategyqa,5,-2.7011830806732178,-1.8810142278671265,-2.579071044921875,-18.908281326293945,-13.167098999023438,-18.053497314453125,0.8511135520174679,0.8511135939248129,6
5,strategyqa,6,-2.7011830806732178,-1.8810142278671265,-2.52608585357666,-18.908281326293945,-13.167098999023438,-17.682600021362305,0.7865107671031646,0.7865106475987409,6
5,strategyqa,7,-2.7011830806732178,-1.8810142278671265,-2.4519553184509277,-18.908281326293945,-13.167098999023438,-17.163686752319336,0.696126286180791,0.696126256306727,6
5,strategyqa,8,-2.7011830806732178,-1.8810142278671265,-2.1928188800811768,-18.908281326293945,-13.167098999023438,-15.3497314453125,0.3801712963726529,0.3801712479541561,6
5,strategyqa,9,-2.7011830806732178,-1.8810142278671265,-2.1849751472473145,-18.908281326293945,-13.167098999023438,-15.294825553894043,0.3706077377192589,0.3706077315242231,6
5,strategyqa,10,-2.7011830806732178,-1.8810142278671265,-2.0741546154022217,-18.908281326293945,-13.167098999023438,-14.519081115722656,0.23548856949295074,0.235488448543467,6
5,strategyqa,11,-2.7011830806732178,-1.8810142278671265,-2.091073989868164,-18.908281326293945,-13.167098999023438,-14.637517929077148,0.2561177053280248,0.2561177905168464,6
5,strategyqa,12,-2.7011830806732178,-1.8810142278671265,-2.081629991531372,-18.908281326293945,-13.167098999023438,-14.571409225463867,0.24460300512985503,0.2446029665729326,6
5,strategyqa,13,-2.7011830806732178,-1.8810142278671265,-2.0779948234558105,-18.908281326293945,-13.167098999023438,-14.5459623336792,0.24017078595029645,0.24017062313243268,6
5,strategyqa,14,-2.7011830806732178,-1.8810142278671265,-2.017239570617676,-18.908281326293945,-13.167098999023438,-14.120676040649414,0.16609426698589724,0.16609419261211153,6
5,strategyqa,15,-2.7011830806732178,-1.8810142278671265,-2.0120227336883545,-18.908281326293945,-13.167098999023438,-14.084158897399902,0.1597335804332691,0.1597336311055275,6
5,strategyqa,16,-2.7011830806732178,-1.8810142278671265,-2.0104894638061523,-18.908281326293945,-13.167098999023438,-14.07342529296875,0.15786412404553768,0.15786405027043302,6
5,strategyqa,17,-2.7011830806732178,-1.8810142278671265,-1.9995851516723633,-18.908281326293945,-13.167098999023438,-13.997095108032227,0.1445689199794072,0.14456884717142873,6
5,strategyqa,18,-2.7011830806732178,-1.8810142278671265,-2.0111117362976074,-18.908281326293945,-13.167098999023438,-14.077780723571777,0.1586228367141707,0.1586226798283074,6
5,strategyqa,19,-2.7011830806732178,-1.8810142278671265,-1.9933544397354126,-18.908281326293945,-13.167098999023438,-13.95348072052002,0.1369720550270235,0.13697208659111984,6
5,strategyqa,20,-2.7011830806732178,-1.8810142278671265,-1.9374030828475952,-18.908281326293945,-13.167098999023438,-13.561820983886719,0.06875273972556954,0.0687527347243244,6
5,strategyqa,21,-2.7011830806732178,-1.8810142278671265,-1.9481828212738037,-18.908281326293945,-13.167098999023438,-13.637279510498047,0.08189605591071887,0.08189611224507222,6
5,strategyqa,22,-2.7011830806732178,-1.8810142278671265,-1.980749249458313,-18.908281326293945,-13.167098999023438,-13.865243911743164,0.12160303633329608,0.12160298595980505,6
5,strategyqa,23,-2.7011830806732178,-1.8810142278671265,-1.9634230136871338,-18.908281326293945,-13.167098999023438,-13.7439603805542,0.10047783031851998,0.10047780224562092,6
5,strategyqa,24,-2.7011830806732178,-1.8810142278671265,-1.9576743841171265,-18.908281326293945,-13.167098999023438,-13.703720092773438,0.0934687496634451,0.09346874286429598,6
5,strategyqa,25,-2.7011830806732178,-1.8810142278671265,-1.9121954441070557,-18.908281326293945,-13.167098999023438,-13.385367393493652,0.038018045324968816,0.03801802179554972,6
5,strategyqa,26,-2.7011830806732178,-1.8810142278671265,-1.8999007940292358,-18.908281326293945,-13.167098999023438,-13.299304962158203,0.023027656229285265,0.023027654554196326,6
5,strategyqa,27,-2.7011830806732178,-1.8810142278671265,-1.9150820970535278,-18.908281326293945,-13.167098999023438,-13.405573844909668,0.04153762909334984,0.04153758454401549,6
5,strategyqa,28,-2.7011830806732178,-1.8810142278671265,-1.907010555267334,-18.908281326293945,-13.167098999023438,-13.34907341003418,0.03169631183655401,0.03169633029477752,6
5,strategyqa,29,-2.7011830806732178,-1.8810142278671265,-1.8894542455673218,-18.908281326293945,-13.167098999023438,-13.226179122924805,0.010290585620540022,0.010290584871977251,6
5,strategyqa,30,-2.7011830806732178,-1.8810142278671265,-1.8813661336898804,-18.908281326293945,-13.167098999023438,-13.169562339782715,0.00042906509536488907,0.00042906506415362774,6
5,strategyqa,31,-2.7011830806732178,-1.8810142278671265,-1.8810142278671265,-18.908281326293945,-13.167098999023438,-13.167098999023438,-0.0,-0.0,6
6,strategyqa,0,-2.8561203479766846,-2.1546621322631836,-2.752275228500366,-19.992841720581055,-15.082634925842285,-19.265926361083984,0.8519582369548441,0.8519583020909895,6
6,strategyqa,1,-2.8561203479766846,-2.1546621322631836,-2.803572654724121,-19.992841720581055,-15.082634925842285,-19.62500762939453,0.9250879342139656,0.9250878634419685,6
6,strategyqa,2,-2.8561203479766846,-2.1546621322631836,-2.7257368564605713,-19.992841720581055,-15.082634925842285,-19.080156326293945,0.8141250890585972,0.8141248578117336,6
6,strategyqa,3,-2.8561203479766846,-2.1546621322631836,-2.807966470718384,-19.992841720581055,-15.082634925842285,-19.655763626098633,0.9313517656988272,0.9313515500955923,6
6,strategyqa,4,-2.8561203479766846,-2.1546621322631836,-2.7017054557800293,-19.992841720581055,-15.082634925842285,-18.911937713623047,0.7798658837562684,0.7798658907161455,6
6,strategyqa,5,-2.8561203479766846,-2.1546621322631836,-2.6573104858398438,-19.992841720581055,-15.082634925842285,-18.601173400878906,0.7165763398054233,0.7165764354308782,6
6,strategyqa,6,-2.8561203479766846,-2.1546621322631836,-2.650561809539795,-19.992841720581055,-15.082634925842285,-18.553932189941406,0.7069554155007681,0.706955412730912,6
6,strategyqa,7,-2.8561203479766846,-2.1546621322631836,-2.6341934204101562,-19.992841720581055,-15.082634925842285,-18.439353942871094,0.6836206123773386,0.6836207036049279,6
6,strategyqa,8,-2.8561203479766846,-2.1546621322631836,-2.5031380653381348,-19.992841720581055,-15.082634925842285,-17.52196502685547,0.4967878773625473,0.4967876523234774,6
6,strategyqa,9,-2.8561203479766846,-2.1546621322631836,-2.481828212738037,-19.992841720581055,-15.082634925842285,-17.3727970123291,0.4664085155894222,0.4664084807191387,6
6,strategyqa,10,-2.8561203479766846,-2.1546621322631836,-2.483952760696411,-19.992841720581055,-15.082634925842285,-17.38766860961914,0.46943727473867614,0.46943719171686304,6
6,strategyqa,11,-2.8561203479766846,-2.1546621322631836,-2.5312743186950684,-19.992841720581055,-15.082634925842285,-17.71891975402832,0.5368989675568865,0.5368989420933907,6
6,strategyqa,12,-2.8561203479766846,-2.1546621322631836,-2.495523452758789,-19.992841720581055,-15.082634925842285,-17.468664169311523,0.48593247283905133,0.48593253768561573,6
6,strategyqa,13,-2.8561203479766846,-2.1546621322631836,-2.487258195877075,-19.992841720581055,-15.082634925842285,-17.41080665588379,0.4741495087017843,0.4741494263088079,6
6,strategyqa,14,-2.8561203479766846,-2.1546621322631836,-2.4661991596221924,-19.992841720581055,-15.082634925842285,-17.26339340209961,0.4441277111330151,0.44412762473369927,6
6,strategyqa,15,-2.8561203479766846,-2.1546621322631836,-2.4082460403442383,-19.992841720581055,-15.082634925842285,-16.85772132873535,0.36150964664119545,0.36150950066097953,6
6,strategyqa,16,-2.8561203479766846,-2.1546621322631836,-2.3881211280822754,-19.992841720581055,-15.082634925842285,-16.716846466064453,0.3328195378107021,0.3328192908904366,6
6,strategyqa,17,-2.8561203479766846,-2.1546621322631836,-2.3624749183654785,-19.992841720581055,-15.082634925842285,-16.537322998046875,0.2962582580253864,0.29625800622610265,6
6,strategyqa,18,-2.8561203479766846,-2.1546621322631836,-2.3947548866271973,-19.992841720581055,-15.082634925842285,-16.763282775878906,0.34227663517001555,0.3422763895117778,6
6,strategyqa,19,-2.8561203479766846,-2.1546621322631836,-2.3874671459198,-19.992841720581055,-15.082634925842285,-16.712268829345703,0.3318872197379377,0.331887021248967,6
6,strategyqa,20,-2.8561203479766846,-2.1546621322631836,-2.340083122253418,-19.992841720581055,-15.082634925842285,-16.38058090209961,0.2643364757585665,0.2643363168108157,6
6,strategyqa,21,-2.8561203479766846,-2.1546621322631836,-2.3748703002929688,-19.992841720581055,-15.082634925842285,-16.62409210205078,0.3139291353870419,0.3139291772801589,6
6,strategyqa,22,-2.8561203479766846,-2.1546621322631836,-2.406043291091919,-19.992841720581055,-15.082634925842285,-16.842302322387695,0.3583694035955263,0.3583693057519628,6
6,strategyqa,23,-2.8561203479766846,-2.1546621322631836,-2.3789570331573486,-19.992841720581055,-15.082634925842285,-16.652698516845703,0.3197551886445172,0.31975508564797595,6
6,strategyqa,24,-2.8561203479766846,-2.1546621322631836,-2.372054100036621,-19.992841720581055,-15.082634925842285,-16.60437774658203,0.3099143555563846,0.3099142026908965,6
6,strategyqa,25,-2.8561203479766846,-2.1546621322631836,-2.2110328674316406,-19.992841720581055,-15.082634925842285,-15.477230072021484,0.08036221503905357,0.08036222576320526,6
6,strategyqa,26,-2.8561203479766846,-2.1546621322631836,-2.2014005184173584,-19.992841720581055,-15.082634925842285,-15.40980339050293,0.06663032205409018,0.06663028239004203,6
6,strategyqa,27,-2.8561203479766846,-2.1546621322631836,-2.1926629543304443,-19.992841720581055,-15.082634925842285,-15.348639488220215,0.05417403596926707,0.05417380042011439,6
6,strategyqa,28,-2.8561203479766846,-2.1546621322631836,-2.208998918533325,-19.992841720581055,-15.082634925842285,-15.462991714477539,0.07746261406247569,0.07746247873255087,6
6,strategyqa,29,-2.8561203479766846,-2.1546621322631836,-2.1708500385284424,-19.992841720581055,-15.082634925842285,-15.19594955444336,0.023077506447861662,0.023077363860370032,6
6,strategyqa,30,-2.8561203479766846,-2.1546621322631836,-2.147958993911743,-19.992841720581055,-15.082634925842285,-15.035712242126465,-0.00955600532838904,-0.009556152270747324,6
6,strategyqa,31,-2.8561203479766846,-2.1546621322631836,-2.1546621322631836,-19.992841720581055,-15.082634925842285,-15.082634925842285,-0.0,-0.0,6
7,strategyqa,0,-2.426067352294922,-1.8083066940307617,-2.3601760864257812,-16.982471466064453,-12.658145904541016,-16.52123260498047,0.8933385348285169,0.8933385459562607,6
7,strategyqa,1,-2.426067352294922,-1.8083066940307617,-2.424778699874878,-16.982471466064453,-12.658145904541016,-16.97344970703125,0.9979140101855551,0.9979137211281364,6
7,strategyqa,2,-2.426067352294922,-1.8083066940307617,-2.361480474472046,-16.982471466064453,-12.658145904541016,-16.530363082885742,0.895450012874148,0.8954499683726551,6
7,strategyqa,3,-2.426067352294922,-1.8083066940307617,-2.4373908042907715,-16.982471466064453,-12.658145904541016,-17.061735153198242,1.0183298532006972,1.0183297247604,6
7,strategyqa,4,-2.426067352294922,-1.8083066940307617,-2.3380966186523438,-16.982471466064453,-12.658145904541016,-16.366676330566406,0.8575973981350767,0.8575974176409763,6
7,strategyqa,5,-2.426067352294922,-1.8083066940307617,-2.398362874984741,-16.982471466064453,-12.658145904541016,-16.78853988647461,0.9551533957560633,0.9551533372593738,6
7,strategyqa,6,-2.426067352294922,-1.8083066940307617,-2.406554698944092,-16.982471466064453,-12.658145904541016,-16.845882415771484,0.9684139101354895,0.968413793396094,6
7,strategyqa,7,-2.426067352294922,-1.8083066940307617,-2.369513511657715,-16.982471466064453,-12.658145904541016,-16.586593627929688,0.908453491176369,0.9084532782238608,6
7,strategyqa,8,-2.426067352294922,-1.8083066940307617,-2.2981481552124023,-16.982471466064453,-12.658145904541016,-16.0870361328125,0.7929308261347523,0.792930640262157,6
7,strategyqa,9,-2.426067352294922,-1.8083066940307617,-2.258552074432373,-16.982471466064453,-12.658145904541016,-15.809864044189453,0.7288346735369947,0.7288346129578758,6
7,strategyqa,10,-2.426067352294922,-1.8083066940307617,-2.0885257720947266,-16.982471466064453,-12.658145904541016,-14.61967945098877,0.4536046102181319,0.45360450388771395,6
7,strategyqa,11,-2.426067352294922,-1.8083066940307617,-2.1490964889526367,-16.982471466064453,-12.658145904541016,-15.04367446899414,0.5516534532904566,0.5516533239762015,6
7,strategyqa,12,-2.426067352294922,-1.8083066940307617,-2.1246068477630615,-16.982471466064453,-12.658145904541016,-14.872247695922852,0.5120108485722887,0.512010893953583,6
7,strategyqa,13,-2.426067352294922,-1.8083066940307617,-2.0943198204040527,-16.982471466064453,-12.658145904541016,-14.660238265991211,0.4629837254557354,0.4629837271953007,6
7,strategyqa,14,-2.426067352294922,-1.8083066940307617,-1.9851232767105103,-16.982471466064453,-12.658145904541016,-13.895862579345703,0.28622182907989335,0.28622189982172974,6
7,strategyqa,15,-2.426067352294922,-1.8083066940307617,-1.949489951133728,-16.982471466064453,-12.658145904541016,-13.646429061889648,0.22854038615064884,0.22854041527943375,6
7,strategyqa,16,-2.426067352294922,-1.8083066940307617,-1.9217398166656494,-16.982471466064453,-12.658145904541016,-13.452178001403809,0.18361985819851487,0.18361987029007554,6
7,strategyqa,17,-2.426067352294922,-1.8083066940307617,-1.8664064407348633,-16.982471466064453,-12.658145904541016,-13.064844131469727,0.0940489603333516,0.0940489382871355,6
7,strategyqa,18,-2.426067352294922,-1.8083066940307617,-1.8890528678894043,-16.982471466064453,-12.658145904541016,-13.223369598388672,0.13070786247963592,0.1307079421086904,6
7,strategyqa,19,-2.426067352294922,-1.8083066940307617,-1.877684235572815,-16.982471466064453,-12.658145904541016,-13.143789291381836,0.1123048898258517,0.1123050013359264,6
7,strategyqa,20,-2.426067352294922,-1.8083066940307617,-1.900770902633667,-16.982471466064453,-12.658145904541016,-13.30539608001709,0.14967643028528863,0.14967656060216172,6
7,strategyqa,21,-2.426067352294922,-1.8083066940307617,-1.9017013311386108,-16.982471466064453,-12.658145904541016,-13.311908721923828,0.15118256135329733,0.15118260861569388,6
7,strategyqa,22,-2.426067352294922,-1.8083066940307617,-1.9399179220199585,-16.982471466064453,-12.658145904541016,-13.579424858093262,0.21304566478782672,0.2130456975487621,6
7,strategyqa,23,-2.426067352294922,-1.8083066940307617,-1.9345312118530273,-16.982471466064453,-12.658145904541016,-13.541717529296875,0.20432592813566666,0.20432588023919282,6
7,strategyqa,24,-2.426067352294922,-1.8083066940307617,-1.9262222051620483,-16.982471466064453,-12.658145904541016,-13.48355484008789,0.1908757242187833,0.19087576217662144,6
7,strategyqa,25,-2.426067352294922,-1.8083066940307617,-1.847527027130127,-16.982471466064453,-12.658145904541016,-12.93268871307373,0.06348791106971621,0.06348800645594198,6
7,strategyqa,26,-2.426067352294922,-1.8083066940307617,-1.8294134140014648,-16.982471466064453,-12.658145904541016,-12.805892944335938,0.034166501265515535,0.03416649325647357,6
7,strategyqa,27,-2.426067352294922,-1.8083066940307617,-1.813262939453125,-16.982471466064453,-12.658145904541016,-12.692839622497559,0.00802292188129786,0.00802292000062774,6
7,strategyqa,28,-2.426067352294922,-1.8083066940307617,-1.8245837688446045,-16.982471466064453,-12.658145904541016,-12.772086143493652,0.026348513553881386,0.026348672780312797,6
7,strategyqa,29,-2.426067352294922,-1.8083066940307617,-1.8066879510879517,-16.982471466064453,-12.658145904541016,-12.646815299987793,-0.0026203400092876575,-0.002620201559346276,6
7,strategyqa,30,-2.426067352294922,-1.8083066940307617,-1.8049215078353882,-16.982471466064453,-12.658145904541016,-12.63444995880127,-0.0054797698831829745,-0.005479685897237347,6
7,strategyqa,31,-2.426067352294922,-1.8083066940307617,-1.8083066940307617,-16.982471466064453,-12.658145904541016,-12.658145904541016,-0.0,-0.0,6
